SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE
227355,0,0,House / apartment,0,Cash loans
227356,0,0,House / apartment,0,Cash loans
227357,0,0,House / apartment,0,Cash loans
227362,1,0,House / apartment,0,Cash loans
227369,0,0,House / apartment,0,Revolving loans
227373,0,0,With parents,0,Cash loans
227374,0,0,House / apartment,0,Cash loans
227375,0,0,House / apartment,0,Cash loans
227379,0,0,House / apartment,0,Cash loans
227381,0,0,House / apartment,0,Cash loans
227383,0,0,House / apartment,0,Cash loans
227384,0,0,House / apartment,0,Cash loans
227385,0,0,House / apartment,0,Cash loans
227394,0,0,House / apartment,0,Cash loans
227395,0,0,House / apartment,0,Cash loans
227399,1,0,House / apartment,0,Revolving loans
227400,0,0,House / apartment,0,Cash loans
227402,0,0,House / apartment,0,Cash loans
227410,0,0,House / apartment,0,Cash loans
227414,0,0,House / apartment,0,Revolving loans
227415,0,0,House / apartment,0,Revolving loans
227416,0,0,Municipal apartment,0,Revolving loans
227423,1,0,House / apartment,0,Cash loans
227425,0,0,Municipal apartment,0,Revolving loans
227426,0,0,House / apartment,0,Cash loans
227429,0,0,House / apartment,0,Cash loans
227431,0,0,House / apartment,0,Revolving loans
227432,1,0,House / apartment,0,Cash loans
227433,0,0,House / apartment,0,Cash loans
227436,0,0,House / apartment,0,Cash loans
227440,0,0,House / apartment,0,Cash loans
227443,0,0,House / apartment,0,Cash loans
227444,0,0,House / apartment,0,Cash loans
227445,0,0,House / apartment,0,Cash loans
227448,1,0,House / apartment,0,Cash loans
227449,0,0,Rented apartment,0,Cash loans
227450,0,0,House / apartment,0,Cash loans
227453,0,0,House / apartment,0,Cash loans
227455,0,0,House / apartment,0,Cash loans
227458,0,0,House / apartment,0,Cash loans
227461,0,0,House / apartment,0,Cash loans
227464,0,0,House / apartment,0,Cash loans
227466,0,0,House / apartment,0,Cash loans
227468,0,1,House / apartment,0,Cash loans
227477,0,0,House / apartment,0,Cash loans
227480,0,0,House / apartment,0,Cash loans
227487,0,0,House / apartment,0,Cash loans
227495,0,0,House / apartment,0,Cash loans
227498,0,0,House / apartment,0,Cash loans
227499,0,0,House / apartment,0,Cash loans
227507,0,0,House / apartment,0,Cash loans
227508,0,0,House / apartment,0,Revolving loans
227509,0,0,House / apartment,0,Cash loans
227515,0,0,With parents,0,Cash loans
227522,1,0,House / apartment,0,Cash loans
227524,0,0,House / apartment,0,Cash loans
227526,0,0,House / apartment,0,Cash loans
227529,0,0,House / apartment,0,Cash loans
227530,0,0,With parents,0,Cash loans
227533,0,0,House / apartment,0,Cash loans
227534,0,0,House / apartment,0,Cash loans
227544,0,0,House / apartment,0,Cash loans
227559,0,0,House / apartment,0,Revolving loans
227560,0,0,House / apartment,0,Cash loans
227562,0,0,House / apartment,0,Cash loans
227565,0,0,House / apartment,0,Revolving loans
227567,0,0,House / apartment,0,Cash loans
227568,0,0,House / apartment,0,Cash loans
227569,0,0,House / apartment,0,Cash loans
227570,0,0,House / apartment,0,Cash loans
227575,0,0,Municipal apartment,0,Cash loans
227576,0,0,House / apartment,0,Revolving loans
227579,0,0,House / apartment,0,Cash loans
227582,0,0,House / apartment,0,Cash loans
227583,0,0,House / apartment,0,Cash loans
227584,0,0,House / apartment,0,Cash loans
227594,0,0,Municipal apartment,0,Cash loans
227598,0,0,House / apartment,0,Cash loans
227603,0,0,Rented apartment,0,Cash loans
227604,0,0,House / apartment,0,Cash loans
227606,0,1,House / apartment,0,Cash loans
227607,0,0,House / apartment,0,Cash loans
227609,0,0,House / apartment,0,Cash loans
227610,0,0,House / apartment,0,Cash loans
227618,0,0,House / apartment,0,Cash loans
227619,0,0,Municipal apartment,0,Cash loans
227620,0,0,House / apartment,0,Revolving loans
227623,0,0,House / apartment,0,Cash loans
227624,0,0,House / apartment,0,Cash loans
227625,0,0,House / apartment,0,Cash loans
227631,0,0,House / apartment,0,Cash loans
227635,0,0,Rented apartment,0,Cash loans
227638,0,0,House / apartment,0,Cash loans
227643,0,0,House / apartment,0,Cash loans
227651,0,0,House / apartment,0,Cash loans
227655,0,0,House / apartment,0,Cash loans
227656,0,0,House / apartment,0,Cash loans
227664,0,0,Co-op apartment,0,Cash loans
227665,0,0,House / apartment,0,Cash loans
227669,0,0,House / apartment,0,Cash loans
227670,0,0,House / apartment,0,Cash loans
227671,0,0,House / apartment,0,Cash loans
227672,0,0,House / apartment,0,Cash loans
227683,0,0,House / apartment,0,Revolving loans
227684,0,0,House / apartment,0,Cash loans
227686,0,0,Municipal apartment,0,Cash loans
227687,0,0,House / apartment,0,Cash loans
227689,0,0,House / apartment,0,Cash loans
227694,0,0,House / apartment,0,Cash loans
227699,0,0,House / apartment,0,Cash loans
227700,0,0,House / apartment,0,Cash loans
227705,0,0,House / apartment,0,Cash loans
227718,0,0,House / apartment,0,Cash loans
227720,0,0,House / apartment,0,Cash loans
227722,0,0,House / apartment,0,Cash loans
227723,0,0,House / apartment,0,Cash loans
227727,0,0,House / apartment,0,Cash loans
227747,0,0,With parents,0,Cash loans
227748,0,0,House / apartment,0,Cash loans
227750,1,0,With parents,0,Revolving loans
227751,0,0,House / apartment,0,Cash loans
227754,0,0,House / apartment,0,Cash loans
227755,0,0,House / apartment,0,Cash loans
227759,0,0,House / apartment,0,Cash loans
227761,0,0,House / apartment,0,Revolving loans
227763,0,0,With parents,0,Cash loans
227764,0,0,House / apartment,0,Cash loans
227765,0,0,House / apartment,0,Cash loans
227771,0,0,House / apartment,0,Cash loans
227788,0,0,House / apartment,0,Cash loans
227792,0,0,House / apartment,0,Cash loans
227795,0,0,With parents,0,Cash loans
227801,0,0,House / apartment,0,Cash loans
227802,0,0,House / apartment,0,Cash loans
227805,0,0,House / apartment,0,Cash loans
227811,0,0,House / apartment,0,Cash loans
227814,0,0,House / apartment,0,Cash loans
227815,0,0,House / apartment,0,Cash loans
227816,0,0,With parents,0,Cash loans
227819,0,0,House / apartment,0,Cash loans
227827,0,0,House / apartment,0,Cash loans
227831,0,0,House / apartment,0,Cash loans
227832,0,0,House / apartment,0,Cash loans
227844,0,0,House / apartment,0,Cash loans
227847,0,0,House / apartment,0,Revolving loans
227848,0,0,With parents,0,Revolving loans
227850,0,0,House / apartment,0,Cash loans
227851,0,0,House / apartment,0,Revolving loans
227857,0,0,House / apartment,0,Cash loans
227858,0,0,House / apartment,0,Cash loans
227860,0,0,House / apartment,0,Cash loans
227865,0,0,House / apartment,0,Cash loans
227867,0,0,House / apartment,0,Cash loans
227868,0,0,House / apartment,0,Cash loans
227875,0,0,House / apartment,0,Revolving loans
227878,0,0,House / apartment,0,Cash loans
227880,0,0,House / apartment,0,Cash loans
227881,0,0,With parents,0,Cash loans
227884,0,0,House / apartment,0,Cash loans
227888,0,0,House / apartment,0,Revolving loans
227889,0,0,House / apartment,0,Cash loans
227898,0,0,House / apartment,0,Cash loans
227900,0,0,House / apartment,0,Cash loans
227902,0,0,House / apartment,0,Cash loans
227904,0,0,House / apartment,0,Cash loans
227907,0,1,House / apartment,0,Cash loans
227920,0,0,Office apartment,0,Cash loans
227924,0,0,House / apartment,0,Cash loans
227928,0,0,House / apartment,0,Cash loans
227932,0,0,House / apartment,0,Cash loans
227938,0,0,House / apartment,0,Cash loans
227943,0,0,House / apartment,0,Revolving loans
227948,0,0,House / apartment,0,Revolving loans
227951,1,0,House / apartment,0,Cash loans
227953,0,0,House / apartment,0,Cash loans
227959,0,0,House / apartment,0,Cash loans
227960,0,0,House / apartment,0,Cash loans
227963,0,0,House / apartment,0,Revolving loans
227966,0,0,House / apartment,0,Cash loans
227973,0,0,With parents,0,Cash loans
227977,0,0,House / apartment,0,Cash loans
227978,0,0,House / apartment,0,Cash loans
227979,0,0,House / apartment,0,Cash loans
227983,0,0,House / apartment,0,Cash loans
227988,0,0,House / apartment,0,Cash loans
227991,0,0,House / apartment,0,Cash loans
227994,0,0,House / apartment,0,Cash loans
228000,0,0,House / apartment,0,Cash loans
228002,0,0,House / apartment,0,Cash loans
228007,0,0,House / apartment,0,Cash loans
228010,0,0,House / apartment,0,Revolving loans
228012,0,0,House / apartment,0,Cash loans
228013,0,0,House / apartment,0,Cash loans
228018,0,0,House / apartment,0,Cash loans
228023,0,0,House / apartment,0,Cash loans
228024,0,0,House / apartment,0,Cash loans
228025,0,0,House / apartment,0,Cash loans
228026,0,0,House / apartment,0,Cash loans
228028,0,0,With parents,0,Cash loans
228031,0,0,House / apartment,0,Cash loans
228032,0,0,House / apartment,0,Cash loans
228034,0,0,House / apartment,0,Revolving loans
228035,0,0,House / apartment,0,Cash loans
228054,0,0,House / apartment,0,Cash loans
228065,0,0,House / apartment,0,Cash loans
228069,0,0,Rented apartment,0,Cash loans
228071,0,0,House / apartment,0,Cash loans
228073,0,0,House / apartment,0,Cash loans
228083,0,0,House / apartment,0,Cash loans
228084,0,0,Co-op apartment,0,Cash loans
228094,0,0,House / apartment,0,Cash loans
228105,0,0,House / apartment,0,Revolving loans
228108,0,0,House / apartment,0,Cash loans
228109,0,0,House / apartment,0,Cash loans
228110,0,0,House / apartment,0,Cash loans
228121,0,0,House / apartment,0,Cash loans
228124,0,0,House / apartment,0,Cash loans
228128,0,0,House / apartment,0,Cash loans
228131,0,0,House / apartment,0,Cash loans
228147,0,0,House / apartment,0,Cash loans
228150,0,0,House / apartment,0,Cash loans
228152,0,0,House / apartment,0,Cash loans
228159,0,0,House / apartment,0,Cash loans
228160,0,0,House / apartment,0,Cash loans
228161,0,0,House / apartment,0,Cash loans
228165,0,0,House / apartment,0,Cash loans
228174,0,0,House / apartment,0,Cash loans
228176,0,0,House / apartment,0,Cash loans
228178,0,0,House / apartment,0,Cash loans
228180,0,0,House / apartment,0,Revolving loans
228189,1,0,Municipal apartment,0,Revolving loans
228193,0,0,House / apartment,0,Cash loans
228196,0,0,House / apartment,0,Revolving loans
228197,0,0,Co-op apartment,0,Cash loans
228202,0,0,House / apartment,0,Cash loans
228205,0,0,House / apartment,0,Cash loans
228206,0,0,House / apartment,0,Cash loans
228214,0,0,House / apartment,0,Cash loans
228215,0,0,House / apartment,0,Cash loans
228223,0,0,House / apartment,0,Cash loans
228233,0,0,House / apartment,0,Cash loans
228234,0,0,House / apartment,0,Cash loans
228236,1,0,House / apartment,0,Cash loans
228237,0,0,House / apartment,0,Cash loans
228240,0,0,House / apartment,0,Cash loans
228245,0,0,House / apartment,0,Cash loans
228246,0,0,House / apartment,0,Cash loans
228254,0,0,House / apartment,0,Cash loans
228263,0,0,House / apartment,0,Cash loans
228264,0,0,House / apartment,0,Cash loans
228271,0,0,House / apartment,0,Cash loans
228274,0,0,Office apartment,0,Cash loans
228276,0,0,House / apartment,0,Cash loans
228279,0,0,House / apartment,0,Cash loans
228281,0,0,House / apartment,0,Cash loans
228283,0,0,House / apartment,0,Cash loans
228284,0,0,House / apartment,0,Cash loans
228286,0,0,House / apartment,0,Cash loans
228291,0,0,House / apartment,0,Cash loans
228293,0,0,House / apartment,0,Cash loans
228300,0,0,House / apartment,0,Revolving loans
228307,0,0,Municipal apartment,0,Cash loans
228308,0,0,House / apartment,0,Cash loans
228317,0,0,House / apartment,0,Cash loans
228319,0,0,House / apartment,0,Cash loans
228320,0,0,House / apartment,0,Cash loans
228321,0,0,House / apartment,0,Revolving loans
228323,0,0,House / apartment,0,Cash loans
228325,0,0,House / apartment,0,Cash loans
228326,0,0,House / apartment,0,Revolving loans
228327,0,0,House / apartment,0,Cash loans
228329,0,0,House / apartment,0,Cash loans
228333,0,0,With parents,0,Cash loans
228336,0,0,House / apartment,0,Cash loans
228343,0,1,Rented apartment,0,Cash loans
228344,1,0,House / apartment,0,Cash loans
228345,0,0,House / apartment,0,Cash loans
228346,0,0,With parents,0,Cash loans
228347,0,0,House / apartment,0,Revolving loans
228348,0,0,House / apartment,0,Cash loans
228350,0,0,House / apartment,0,Cash loans
228357,0,0,House / apartment,0,Cash loans
228361,0,0,Rented apartment,0,Cash loans
228366,0,0,House / apartment,0,Cash loans
228368,0,0,House / apartment,0,Cash loans
228370,0,0,Municipal apartment,0,Cash loans
228380,0,0,House / apartment,0,Cash loans
228384,0,0,House / apartment,0,Revolving loans
228387,0,0,House / apartment,0,Cash loans
228391,0,0,House / apartment,0,Cash loans
228397,0,0,House / apartment,0,Revolving loans
228403,0,0,House / apartment,0,Cash loans
228409,1,0,House / apartment,0,Cash loans
228413,0,0,House / apartment,0,Cash loans
228415,0,0,House / apartment,0,Cash loans
228417,0,0,Municipal apartment,0,Cash loans
228425,0,0,House / apartment,0,Cash loans
228427,0,0,House / apartment,0,Cash loans
228431,0,0,House / apartment,0,Cash loans
228439,0,0,House / apartment,0,Cash loans
228440,0,0,House / apartment,0,Cash loans
228442,0,0,House / apartment,0,Cash loans
228449,0,0,House / apartment,0,Cash loans
228452,0,0,Municipal apartment,0,Cash loans
228461,0,0,House / apartment,0,Cash loans
228462,0,0,House / apartment,0,Cash loans
228463,0,0,House / apartment,0,Cash loans
228475,0,0,House / apartment,0,Cash loans
228484,0,0,House / apartment,0,Cash loans
228485,0,0,With parents,0,Cash loans
228486,0,0,House / apartment,0,Cash loans
228491,0,0,House / apartment,0,Cash loans
228493,0,0,House / apartment,0,Cash loans
228496,0,0,House / apartment,0,Cash loans
228497,0,0,House / apartment,0,Revolving loans
228500,0,0,House / apartment,0,Revolving loans
228505,0,0,House / apartment,0,Cash loans
228510,0,0,House / apartment,0,Cash loans
228515,0,0,House / apartment,0,Cash loans
228518,0,0,House / apartment,0,Cash loans
228520,0,0,House / apartment,0,Cash loans
228521,1,0,House / apartment,0,Cash loans
228523,0,0,House / apartment,0,Cash loans
228524,0,0,Municipal apartment,0,Cash loans
228526,0,0,House / apartment,0,Cash loans
228529,0,0,House / apartment,0,Cash loans
228533,0,0,House / apartment,0,Cash loans
228541,0,0,House / apartment,0,Cash loans
228542,0,0,Rented apartment,0,Cash loans
228550,0,0,With parents,0,Cash loans
228551,0,0,House / apartment,0,Revolving loans
228552,0,0,House / apartment,0,Cash loans
228553,0,0,House / apartment,0,Cash loans
228562,0,0,House / apartment,0,Cash loans
228564,0,0,House / apartment,0,Cash loans
228566,0,0,House / apartment,0,Cash loans
228574,1,0,House / apartment,0,Cash loans
228576,0,0,House / apartment,0,Cash loans
228577,0,0,With parents,0,Cash loans
228581,0,0,Municipal apartment,0,Revolving loans
228583,0,0,House / apartment,0,Cash loans
228585,0,0,House / apartment,0,Cash loans
228596,0,0,House / apartment,0,Cash loans
228598,0,0,House / apartment,0,Cash loans
228602,0,0,House / apartment,0,Cash loans
228607,0,0,House / apartment,0,Revolving loans
228610,0,0,House / apartment,0,Cash loans
228614,0,0,Rented apartment,0,Cash loans
228622,0,0,House / apartment,0,Cash loans
228624,0,0,Office apartment,0,Cash loans
228625,0,0,House / apartment,0,Cash loans
228626,0,0,House / apartment,0,Revolving loans
228628,0,0,House / apartment,0,Cash loans
228629,0,0,House / apartment,0,Cash loans
228640,0,0,House / apartment,0,Cash loans
228645,0,0,House / apartment,0,Revolving loans
228653,0,0,House / apartment,0,Revolving loans
228659,0,0,House / apartment,0,Cash loans
228660,0,0,House / apartment,0,Cash loans
228662,0,0,House / apartment,0,Cash loans
228675,0,0,House / apartment,0,Cash loans
228681,0,0,House / apartment,0,Revolving loans
228683,0,0,House / apartment,0,Cash loans
228699,0,0,House / apartment,0,Cash loans
228700,0,0,House / apartment,0,Cash loans
228701,0,0,House / apartment,0,Cash loans
228707,0,0,House / apartment,0,Cash loans
228709,0,0,Municipal apartment,0,Cash loans
228711,0,0,House / apartment,0,Cash loans
228716,0,0,House / apartment,0,Cash loans
228717,0,0,House / apartment,0,Cash loans
228719,0,0,House / apartment,0,Revolving loans
228722,0,0,House / apartment,0,Cash loans
228734,0,0,House / apartment,0,Cash loans
228736,0,0,House / apartment,0,Cash loans
228738,0,0,House / apartment,0,Revolving loans
228743,0,0,House / apartment,0,Cash loans
228747,0,0,House / apartment,0,Cash loans
228750,0,0,House / apartment,0,Cash loans
228754,0,0,House / apartment,0,Cash loans
228757,0,0,With parents,0,Cash loans
228762,0,0,House / apartment,0,Cash loans
228766,0,0,House / apartment,0,Cash loans
228769,0,0,House / apartment,0,Revolving loans
228771,0,0,House / apartment,0,Cash loans
228776,0,0,House / apartment,0,Cash loans
228784,0,0,House / apartment,0,Cash loans
228785,0,0,House / apartment,0,Cash loans
228786,1,0,House / apartment,0,Cash loans
228787,0,0,House / apartment,0,Cash loans
228789,1,0,House / apartment,0,Cash loans
228801,0,0,House / apartment,0,Cash loans
228805,0,0,House / apartment,0,Revolving loans
228816,0,0,House / apartment,0,Cash loans
228818,0,0,Municipal apartment,0,Cash loans
228823,0,0,House / apartment,0,Cash loans
228827,0,0,House / apartment,0,Cash loans
228829,0,0,House / apartment,0,Cash loans
228832,0,0,House / apartment,0,Cash loans
228838,1,0,House / apartment,0,Cash loans
228841,0,0,House / apartment,0,Cash loans
228845,0,0,House / apartment,0,Cash loans
228849,0,0,House / apartment,0,Cash loans
228851,0,0,House / apartment,0,Cash loans
228852,0,0,House / apartment,0,Cash loans
228857,0,0,House / apartment,0,Cash loans
228864,0,0,House / apartment,0,Cash loans
228874,0,0,House / apartment,0,Cash loans
228875,0,0,House / apartment,0,Cash loans
228878,0,0,House / apartment,0,Revolving loans
228882,0,0,House / apartment,0,Cash loans
228887,0,0,Municipal apartment,0,Cash loans
228896,0,0,House / apartment,0,Cash loans
228897,0,0,House / apartment,0,Cash loans
228899,0,0,House / apartment,0,Revolving loans
228900,0,0,House / apartment,0,Cash loans
228903,0,0,House / apartment,0,Cash loans
228904,0,0,Office apartment,0,Cash loans
228906,0,0,Municipal apartment,0,Cash loans
228909,0,0,House / apartment,0,Cash loans
228920,0,0,House / apartment,0,Cash loans
228923,0,0,House / apartment,0,Cash loans
228928,0,0,House / apartment,0,Cash loans
228929,0,0,With parents,0,Cash loans
228931,0,0,House / apartment,0,Cash loans
228932,0,0,House / apartment,0,Cash loans
228934,0,0,House / apartment,0,Cash loans
228935,0,0,House / apartment,0,Cash loans
228937,0,0,House / apartment,0,Cash loans
228941,0,0,House / apartment,0,Revolving loans
228942,0,0,Rented apartment,0,Cash loans
228950,0,0,House / apartment,0,Cash loans
228951,0,0,House / apartment,0,Revolving loans
228952,0,0,House / apartment,0,Cash loans
228968,0,0,House / apartment,0,Revolving loans
228972,0,0,House / apartment,0,Cash loans
228975,1,0,House / apartment,0,Revolving loans
228976,0,0,House / apartment,0,Cash loans
228980,0,0,House / apartment,0,Cash loans
228982,0,0,House / apartment,0,Cash loans
228992,0,0,House / apartment,0,Cash loans
228993,0,0,House / apartment,0,Cash loans
228997,0,0,House / apartment,0,Cash loans
229000,0,0,House / apartment,0,Cash loans
229002,0,0,House / apartment,0,Cash loans
229006,1,0,House / apartment,0,Cash loans
229007,1,0,House / apartment,0,Cash loans
229011,0,0,House / apartment,0,Cash loans
229014,0,0,House / apartment,0,Cash loans
229015,0,0,House / apartment,0,Cash loans
229022,0,0,House / apartment,0,Cash loans
229023,0,0,With parents,0,Cash loans
229026,0,0,House / apartment,0,Cash loans
229030,0,0,House / apartment,0,Cash loans
229034,0,0,House / apartment,0,Cash loans
229039,0,0,Municipal apartment,0,Cash loans
229043,0,0,House / apartment,0,Cash loans
229057,0,0,House / apartment,0,Cash loans
229061,0,0,House / apartment,0,Cash loans
229062,0,0,With parents,0,Cash loans
229066,0,0,House / apartment,0,Cash loans
229069,0,0,House / apartment,0,Cash loans
229070,0,0,House / apartment,0,Cash loans
229071,0,0,House / apartment,0,Cash loans
229072,0,0,House / apartment,0,Cash loans
229078,1,0,House / apartment,0,Cash loans
229088,0,0,House / apartment,0,Cash loans
229090,0,0,House / apartment,0,Cash loans
229092,0,0,Office apartment,0,Cash loans
229093,0,0,House / apartment,0,Cash loans
229096,0,0,With parents,0,Cash loans
229102,0,0,House / apartment,0,Cash loans
229108,0,0,House / apartment,0,Cash loans
229109,0,0,House / apartment,0,Cash loans
229110,0,0,House / apartment,0,Cash loans
229111,0,0,House / apartment,0,Cash loans
229114,0,0,House / apartment,0,Cash loans
229129,0,0,House / apartment,0,Cash loans
229132,0,0,House / apartment,0,Cash loans
229133,0,0,House / apartment,0,Cash loans
229134,0,0,House / apartment,0,Cash loans
229135,0,0,House / apartment,0,Revolving loans
229142,0,0,Rented apartment,0,Revolving loans
229152,0,0,House / apartment,0,Cash loans
229154,0,0,House / apartment,0,Cash loans
229160,0,0,House / apartment,0,Cash loans
229161,0,0,House / apartment,0,Cash loans
229163,0,0,House / apartment,0,Cash loans
229164,0,0,House / apartment,0,Cash loans
229165,0,0,House / apartment,0,Cash loans
229167,0,0,House / apartment,0,Cash loans
229171,0,0,House / apartment,0,Cash loans
229173,0,0,House / apartment,0,Cash loans
229186,0,0,House / apartment,0,Cash loans
229187,0,0,House / apartment,0,Cash loans
229188,1,0,House / apartment,0,Cash loans
229196,1,0,With parents,0,Cash loans
229197,0,0,House / apartment,0,Cash loans
229198,0,0,Office apartment,0,Cash loans
229204,0,0,House / apartment,0,Cash loans
229206,0,0,House / apartment,0,Cash loans
229207,0,0,House / apartment,0,Cash loans
229210,0,0,House / apartment,0,Cash loans
229212,0,0,House / apartment,0,Cash loans
229213,0,0,House / apartment,0,Cash loans
229215,0,0,House / apartment,0,Cash loans
229217,0,0,House / apartment,0,Cash loans
229218,0,0,House / apartment,0,Cash loans
229225,0,0,House / apartment,0,Cash loans
229234,0,0,House / apartment,0,Cash loans
229260,0,0,House / apartment,0,Revolving loans
229267,0,0,House / apartment,0,Cash loans
229268,0,0,House / apartment,0,Cash loans
229272,0,0,House / apartment,0,Cash loans
229273,0,0,House / apartment,0,Cash loans
229275,0,0,Municipal apartment,0,Cash loans
229279,0,0,House / apartment,0,Cash loans
229282,0,0,House / apartment,0,Cash loans
229287,0,0,House / apartment,0,Cash loans
229299,0,0,House / apartment,0,Cash loans
229302,1,0,House / apartment,0,Cash loans
229303,0,0,House / apartment,0,Cash loans
229304,0,0,House / apartment,0,Cash loans
229310,0,0,House / apartment,0,Revolving loans
229311,0,0,House / apartment,0,Cash loans
229312,0,0,House / apartment,0,Cash loans
229314,0,0,House / apartment,0,Cash loans
229315,0,0,House / apartment,0,Cash loans
229324,0,0,House / apartment,0,Cash loans
229331,0,0,House / apartment,0,Cash loans
229332,0,0,House / apartment,0,Cash loans
229335,0,0,House / apartment,0,Cash loans
229340,0,0,House / apartment,0,Cash loans
229348,0,0,House / apartment,0,Cash loans
229354,0,0,House / apartment,0,Cash loans
229355,0,0,House / apartment,0,Revolving loans
229360,0,0,House / apartment,0,Cash loans
229361,0,0,House / apartment,0,Cash loans
229362,0,0,House / apartment,0,Cash loans
229365,0,0,House / apartment,0,Cash loans
229366,0,0,House / apartment,0,Cash loans
229367,0,0,House / apartment,0,Cash loans
229373,0,0,House / apartment,0,Cash loans
229375,0,0,House / apartment,0,Cash loans
229382,0,0,House / apartment,0,Cash loans
229384,0,0,House / apartment,0,Cash loans
229385,0,0,House / apartment,0,Cash loans
229389,0,0,House / apartment,0,Cash loans
229392,0,0,Municipal apartment,0,Cash loans
229397,0,0,House / apartment,0,Cash loans
229401,0,0,House / apartment,0,Cash loans
229410,0,0,House / apartment,0,Cash loans
229411,1,0,House / apartment,0,Cash loans
229414,0,0,House / apartment,0,Cash loans
229417,0,0,Office apartment,0,Cash loans
229419,0,0,House / apartment,0,Cash loans
229422,0,0,House / apartment,0,Cash loans
229431,0,0,House / apartment,0,Cash loans
229434,0,0,House / apartment,0,Cash loans
229436,0,0,With parents,0,Cash loans
229437,0,0,House / apartment,0,Cash loans
229443,0,0,Municipal apartment,0,Cash loans
229446,0,0,House / apartment,0,Cash loans
229448,0,0,House / apartment,0,Cash loans
229451,0,0,House / apartment,0,Cash loans
229456,0,0,House / apartment,0,Cash loans
229465,1,0,House / apartment,0,Cash loans
229467,0,0,House / apartment,0,Cash loans
229469,0,1,House / apartment,0,Cash loans
229471,0,0,House / apartment,0,Cash loans
229474,0,0,House / apartment,0,Cash loans
229475,0,0,Municipal apartment,0,Cash loans
229479,0,0,House / apartment,0,Cash loans
229480,0,0,House / apartment,0,Cash loans
229481,0,0,House / apartment,0,Cash loans
229483,0,0,House / apartment,0,Cash loans
229493,0,0,House / apartment,0,Cash loans
229494,0,0,House / apartment,0,Cash loans
229497,0,0,House / apartment,0,Cash loans
229499,0,0,House / apartment,0,Cash loans
229509,0,0,House / apartment,0,Cash loans
229510,0,0,House / apartment,0,Cash loans
229512,0,0,House / apartment,0,Cash loans
229513,0,0,House / apartment,0,Cash loans
229514,0,0,House / apartment,0,Revolving loans
229516,1,0,House / apartment,0,Cash loans
229518,0,0,House / apartment,0,Cash loans
229520,0,0,House / apartment,0,Cash loans
229526,0,0,House / apartment,0,Cash loans
229527,0,0,House / apartment,0,Cash loans
229529,0,0,House / apartment,0,Cash loans
229530,0,0,Municipal apartment,0,Cash loans
229534,0,0,Municipal apartment,0,Cash loans
229535,0,0,House / apartment,0,Cash loans
229538,0,0,House / apartment,0,Cash loans
229542,1,0,House / apartment,0,Cash loans
229546,0,0,House / apartment,0,Cash loans
229549,0,0,Office apartment,0,Cash loans
229550,0,0,House / apartment,0,Cash loans
229557,0,0,House / apartment,0,Cash loans
229559,0,0,House / apartment,0,Cash loans
229565,0,0,House / apartment,0,Cash loans
229569,0,0,Office apartment,0,Cash loans
229572,0,0,House / apartment,0,Cash loans
229574,0,0,House / apartment,0,Cash loans
229580,0,0,With parents,0,Revolving loans
229583,0,0,House / apartment,0,Cash loans
229588,0,0,House / apartment,0,Cash loans
229590,0,0,House / apartment,0,Cash loans
229594,0,0,House / apartment,0,Cash loans
229599,0,0,House / apartment,0,Cash loans
229619,0,0,House / apartment,0,Cash loans
229621,1,0,House / apartment,0,Cash loans
229622,0,0,House / apartment,0,Cash loans
229626,0,0,House / apartment,0,Cash loans
229628,0,0,House / apartment,0,Cash loans
229629,0,0,House / apartment,0,Cash loans
229633,0,0,House / apartment,0,Cash loans
229634,0,0,House / apartment,0,Cash loans
229635,0,0,House / apartment,0,Cash loans
229636,0,0,House / apartment,0,Cash loans
229642,0,0,House / apartment,0,Cash loans
229644,0,0,House / apartment,0,Cash loans
229645,1,0,House / apartment,0,Cash loans
229654,1,0,House / apartment,0,Revolving loans
229656,0,0,House / apartment,0,Cash loans
229658,0,0,House / apartment,0,Cash loans
229666,0,0,House / apartment,0,Cash loans
229668,0,0,House / apartment,0,Cash loans
229673,0,0,House / apartment,0,Cash loans
229681,0,0,House / apartment,0,Revolving loans
229682,0,0,House / apartment,0,Cash loans
229685,0,0,House / apartment,0,Cash loans
229691,0,0,House / apartment,0,Cash loans
229694,0,0,House / apartment,0,Cash loans
229700,0,0,House / apartment,0,Revolving loans
229704,0,0,House / apartment,0,Cash loans
229706,0,0,House / apartment,0,Cash loans
229707,0,0,House / apartment,0,Cash loans
229710,0,0,House / apartment,0,Cash loans
229712,0,0,House / apartment,0,Cash loans
229719,0,0,House / apartment,0,Cash loans
229720,0,0,House / apartment,0,Cash loans
229722,0,0,House / apartment,0,Cash loans
229730,0,0,Rented apartment,0,Revolving loans
229733,0,0,House / apartment,0,Cash loans
229740,0,0,House / apartment,0,Cash loans
229741,0,0,House / apartment,0,Cash loans
229756,0,0,House / apartment,0,Cash loans
229758,0,0,House / apartment,0,Cash loans
229759,0,0,House / apartment,0,Cash loans
229764,0,0,House / apartment,0,Cash loans
229769,0,0,House / apartment,0,Cash loans
229770,0,0,Rented apartment,0,Cash loans
229772,0,0,Rented apartment,0,Cash loans
229776,0,0,House / apartment,0,Cash loans
229784,0,0,House / apartment,0,Revolving loans
229788,1,0,House / apartment,0,Cash loans
