SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
412916,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412917,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
412920,0,0,House / apartment,0,Cash loans,0,0.0,4.0,,
412926,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
412928,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412930,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
412935,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.3333
412939,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
412945,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
412950,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
412951,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412952,0,0,Co-op apartment,0,Cash loans,0,,,,
412957,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
412960,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412970,0,0,With parents,0,Cash loans,0,,,,
412973,0,0,House / apartment,0,Cash loans,0,,,0.0,0.125
412974,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0078,0.1667
412977,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412978,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412979,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412981,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
412982,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
412984,0,0,With parents,0,Cash loans,0,0.0,0.0,,
412987,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
412990,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0078,0.1667
412991,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
412993,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
412994,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
412998,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
412999,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
413001,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413003,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413006,0,0,House / apartment,0,Cash loans,0,,,,
413007,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
413018,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
413021,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
413022,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413026,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413029,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
413031,0,0,House / apartment,0,Cash loans,0,,,,
413033,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413039,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413042,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413043,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413044,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413045,0,0,With parents,0,Revolving loans,0,0.0,0.0,,
413047,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413049,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413051,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413053,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,
413058,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
413060,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0,0.0417
413064,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
413066,1,0,House / apartment,0,Cash loans,0,,,,
413067,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413068,1,1,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413071,0,0,House / apartment,0,Cash loans,0,1.0,1.0,0.0097,0.1667
413074,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413076,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.2083
413079,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
413082,0,0,House / apartment,0,Cash loans,0,,,,
413083,0,0,House / apartment,0,Cash loans,0,,,,
413087,0,0,With parents,0,Cash loans,0,0.0,0.0,,
413098,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
413099,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413103,0,0,Municipal apartment,0,Cash loans,0,0.0,1.0,,0.1667
413106,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413114,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
413116,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413118,0,0,House / apartment,0,Cash loans,0,,,,
413119,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413121,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413122,0,0,House / apartment,0,Cash loans,0,,,,0.3333
413125,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413129,0,0,House / apartment,0,Cash loans,0,,,0.0194,0.3333
413130,0,0,With parents,0,Cash loans,0,0.0,2.0,0.0078,0.375
413143,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413154,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.4583
413155,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
413163,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
413165,0,0,House / apartment,0,Cash loans,0,,,,
413168,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413170,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0116,0.625
413173,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413175,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
413184,0,0,Rented apartment,0,Cash loans,0,,,,
413193,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413196,0,0,With parents,0,Cash loans,0,,,,
413198,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.0
413199,0,0,House / apartment,0,Cash loans,0,0.0,4.0,,
413209,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.0833
413210,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.5417
413211,0,0,House / apartment,0,Cash loans,0,,,,
413214,0,0,Municipal apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
413220,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
413221,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
413222,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413224,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
413226,0,0,With parents,0,Cash loans,0,,,0.0,0.0833
413231,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
413239,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
413244,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
413246,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
413247,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0272,0.3333
413248,0,0,House / apartment,0,Cash loans,0,,,,0.3333
413253,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413260,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.5417
413268,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
413278,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413288,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0019,0.375
413289,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0
413292,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
413297,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413300,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,0.0417
413302,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
413304,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413305,0,0,House / apartment,0,Cash loans,0,,,,
413306,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0039,0.1667
413308,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413310,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
413311,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
413314,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413316,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413317,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,0.5
413319,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0311,0.3333
413321,0,0,House / apartment,0,Revolving loans,0,0.0,2.0,0.0,0.75
413326,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413328,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413329,0,0,Rented apartment,0,Cash loans,0,,,,
413333,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
413338,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413340,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413345,0,0,House / apartment,0,Revolving loans,0,,,,
413346,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,,0.1667
413348,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413354,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413355,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,,
413363,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413369,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413379,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,,0.0417
413381,0,0,House / apartment,0,Cash loans,0,,,0.0116,0.1667
413385,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413388,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413394,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
413397,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413398,0,0,With parents,0,Revolving loans,0,0.0,0.0,,
413399,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413400,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413401,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413403,0,0,House / apartment,0,Cash loans,0,,,0.0,0.0833
413404,0,0,House / apartment,0,Cash loans,0,,,,0.375
413410,0,0,House / apartment,0,Cash loans,0,,,,
413411,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413412,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413414,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413417,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
413419,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413421,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
413427,0,0,With parents,0,Revolving loans,0,,,0.0039,0.1667
413428,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.125
413430,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
413439,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0194,0.3333
413440,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.6667
413446,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413454,0,0,House / apartment,0,Cash loans,0,,,,
413462,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.625
413463,0,0,House / apartment,0,Cash loans,0,,,,
413473,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.0833
413480,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.5
413483,0,0,House / apartment,0,Cash loans,0,,,,
413488,0,0,With parents,0,Cash loans,0,0.0,0.0,,
413502,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413504,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413511,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413515,1,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413517,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413518,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413519,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413522,0,0,House / apartment,0,Revolving loans,0,,,0.0,0.125
413525,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.375
413526,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
413528,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
413529,0,0,With parents,0,Cash loans,0,,,0.0,0.0417
413532,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413534,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0833
413535,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413536,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413543,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
413546,0,0,House / apartment,0,Cash loans,0,,,,
413547,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.1667
413557,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413566,1,0,House / apartment,0,Revolving loans,0,,,0.0466,0.1667
413569,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.3333
413570,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.1667
413579,0,0,With parents,0,Cash loans,0,0.0,0.0,,
413584,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
413585,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
413589,1,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.1667
413599,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413601,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.125
413603,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413608,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,0.0833
413611,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413612,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413615,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413619,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.0417
413624,1,0,House / apartment,0,Cash loans,0,0.0,3.0,0.0039,0.125
413637,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413641,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413648,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413650,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413654,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413655,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.625
413660,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413661,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
413665,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
413668,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
413674,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
413675,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
413678,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413684,0,0,House / apartment,0,Cash loans,1,0.0,0.0,,0.0417
413701,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413703,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413706,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0349,0.4583
413711,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0194,0.1667
413713,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413714,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413715,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413716,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413717,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413723,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.375
413725,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
413728,0,0,With parents,0,Cash loans,0,0.0,0.0,,
413737,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
413738,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.5417
413739,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
413741,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413747,1,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413750,0,0,With parents,0,Cash loans,0,,,,
413753,1,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
413772,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
413773,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.125
413779,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,0.0833
413784,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413786,0,0,House / apartment,0,Cash loans,0,,,,
413787,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
413790,0,0,House / apartment,0,Revolving loans,0,,,0.0,0.0417
413791,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413792,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
413795,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.1667
413796,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413801,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413803,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0417
413805,0,0,House / apartment,0,Revolving loans,0,,,,
413808,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
413811,0,0,House / apartment,0,Cash loans,0,,,,
413812,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
413818,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413822,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413830,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413835,0,0,House / apartment,0,Cash loans,0,,,,0.1667
413838,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413839,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413840,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
413846,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.125
413849,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413852,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.0417
413859,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413872,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
413873,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
413876,0,0,House / apartment,0,Cash loans,0,,,,0.0417
413880,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413884,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0039,0.1667
413887,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413889,0,0,With parents,0,Cash loans,0,0.0,0.0,,
413890,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413891,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413893,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
413899,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
413900,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
413907,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
413913,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,0.3333
413914,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
413925,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413926,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413928,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413933,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413938,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0078,0.3333
413939,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.3333
413944,0,0,House / apartment,0,Cash loans,0,,,,0.1667
413951,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
413962,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
413963,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413965,1,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
413969,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
413974,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.0833
413987,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
413991,0,0,Rented apartment,0,Revolving loans,0,1.0,0.0,,
413994,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.3333
413996,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
413997,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
413999,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,0.3333
414004,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414005,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0
414006,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414009,0,0,Municipal apartment,0,Cash loans,0,,,,
414011,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.125
414014,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414019,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
414024,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
414030,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.625
414035,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414040,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
414044,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
414048,0,0,With parents,0,Cash loans,0,0.0,0.0,,
414051,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
414054,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414063,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
414064,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0833
414073,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414077,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414082,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414084,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414086,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414087,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
414095,0,0,Municipal apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
414101,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414103,0,1,House / apartment,0,Revolving loans,0,,,,
414111,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414112,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
414116,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
414119,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.3333
414122,0,0,House / apartment,0,Cash loans,0,,,,
414130,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
414131,0,0,House / apartment,0,Cash loans,0,,,0.0,0.375
414136,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
414139,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414141,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414143,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
414145,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414148,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414151,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,0.0
414152,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
414154,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414158,0,0,Rented apartment,0,Cash loans,0,,,,0.0417
414163,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
414164,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414167,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,,0.0
414169,0,0,Rented apartment,0,Revolving loans,0,,,,
414173,0,0,House / apartment,0,Cash loans,0,,,,
414175,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
414177,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414181,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
414189,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.125
414195,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
414197,1,0,With parents,0,Cash loans,0,0.0,0.0,,
414202,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,
414212,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
414213,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
414214,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
414215,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414216,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414218,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0155,0.1667
414227,0,0,Municipal apartment,0,Cash loans,0,,,,0.125
414228,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414233,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414235,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
414238,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
414240,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414241,0,0,House / apartment,0,Cash loans,0,,,,
414243,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,,0.125
414246,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
414256,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414260,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414268,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414274,0,0,House / apartment,0,Cash loans,0,,,0.0,0.6667
414276,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414277,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
414285,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
414288,0,0,House / apartment,0,Cash loans,0,,,,
414294,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414302,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
414305,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
414311,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.1667
414314,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
414316,0,0,House / apartment,0,Cash loans,0,,,,
414321,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.3333
414322,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
414327,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
414336,0,0,House / apartment,0,Cash loans,0,,,,0.0417
414340,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
414344,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
