SK_ID_CURR,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
256929,Nay,0.0,0.0,,0.1667
256930,Nay,0.0,0.0,,
256932,Nay,0.0,0.0,,
256935,Nay,0.0,1.0,,
256940,Nay,0.0,0.0,0.0,0.4583
256947,Nay,0.0,0.0,0.0,0.1667
256948,Nay,,,0.0,0.1667
256949,Nay,0.0,1.0,,
256956,Nay,0.0,0.0,,0.3333
256957,Nay,0.0,0.0,,0.375
256966,Nay,0.0,0.0,0.0,0.125
256967,Nay,0.0,0.0,,
256971,Nay,0.0,0.0,,
256974,Nay,0.0,0.0,,
256975,Nay,0.0,0.0,,
256995,Nay,0.0,0.0,,
256999,Nay,0.0,0.0,,
257004,Nay,0.0,0.0,,
257009,Nay,0.0,0.0,,
257014,Nay,0.0,0.0,0.0,0.1667
257018,Nay,,,0.0,0.3333
257021,Nay,0.0,0.0,,0.0417
257024,Nay,0.0,0.0,0.0039,0.1667
257027,Nay,,,,
257028,Nay,0.0,0.0,,
257033,Nay,0.0,0.0,0.0,0.1667
257034,Nay,0.0,0.0,,0.625
257035,Nay,0.0,13.0,0.0272,0.6667
257036,Nay,1.0,0.0,0.0039,0.1667
257042,Nay,0.0,0.0,,
257043,Nay,0.0,0.0,,0.0417
257044,Nay,0.0,0.0,,
257045,Nay,0.0,0.0,,
257047,Nay,0.0,0.0,,
257051,Nay,0.0,1.0,0.0,0.1667
257053,Nay,0.0,0.0,0.0,0.1667
257054,Nay,0.0,0.0,,0.0417
257055,Nay,0.0,1.0,0.0039,0.3333
257068,Nay,0.0,0.0,0.0155,0.1667
257080,Nay,,,,
257082,Nay,0.0,0.0,0.1397,0.1667
257083,Nay,,,0.0039,0.3333
257087,Nay,0.0,1.0,0.0,0.1667
257089,Nay,0.0,1.0,,
257092,Nay,0.0,0.0,,
257093,Nay,0.0,0.0,,
257094,Nay,0.0,0.0,,0.1667
257095,Nay,0.0,2.0,0.0155,0.1667
257096,Nay,0.0,0.0,,0.0417
257103,Nay,0.0,0.0,,
257110,Nay,0.0,0.0,,
257111,Nay,0.0,1.0,,0.3333
257112,Nay,0.0,0.0,0.0,0.1667
257113,Nay,0.0,0.0,,
257114,Nay,,,,0.125
257115,Nay,0.0,0.0,0.0,0.1667
257122,Nay,0.0,0.0,,
257123,Nay,0.0,0.0,0.0,0.1667
257128,Nay,0.0,0.0,,
257129,Nay,,,0.0116,0.6667
257133,Nay,0.0,0.0,0.0116,0.1667
257137,Nay,0.0,0.0,0.0,0.125
257138,Nay,0.0,0.0,0.0,0.3333
257140,Nay,0.0,0.0,0.0,0.3333
257146,Nay,0.0,0.0,,
257148,Nay,0.0,0.0,,
257149,Nay,0.0,1.0,0.0,0.3333
257152,Nay,0.0,1.0,0.9511,0.1667
257157,Nay,0.0,0.0,,
257159,Nay,,,0.0078,0.3333
257163,Nay,1.0,0.0,,
257172,Nay,0.0,0.0,,
257175,Nay,0.0,1.0,,0.1667
257182,Nay,0.0,0.0,,0.1667
257185,Nay,0.0,0.0,0.0311,0.125
257189,Nay,0.0,0.0,,
257190,Nay,0.0,0.0,,
257191,Nay,0.0,0.0,,
257196,Nay,0.0,0.0,,
257201,Nay,0.0,0.0,0.0,0.1667
257203,Nay,0.0,0.0,,0.125
257206,Nay,0.0,1.0,0.0,0.1667
257207,Nay,,,,
257209,Nay,0.0,0.0,,0.3333
257215,Nay,0.0,0.0,0.0,0.1667
257217,Nay,,,0.0,0.1667
257220,Nay,0.0,0.0,0.0,0.0
257235,Nay,1.0,0.0,0.0116,0.3333
257241,Nay,0.0,0.0,,
257246,Nay,0.0,0.0,,
257247,Nay,0.0,0.0,,
257248,Nay,0.0,0.0,,
257253,Nay,0.0,0.0,,0.1667
257259,Nay,0.0,0.0,,
257268,Nay,0.0,0.0,,
257271,Nay,,,,
257273,Nay,0.0,0.0,,
257275,Nay,0.0,0.0,,
257276,Nay,0.0,0.0,,
257278,Nay,,,,
257280,Nay,0.0,0.0,0.0,0.1667
257283,Nay,0.0,2.0,0.0039,0.3333
257284,Nay,0.0,0.0,,
257286,Nay,0.0,0.0,0.0,0.1667
257289,Nay,0.0,0.0,0.0039,0.3333
257290,Nay,0.0,0.0,0.0,0.1667
257291,Nay,0.0,0.0,,
257292,Nay,0.0,0.0,,0.1667
257295,Nay,0.0,0.0,,0.1667
257296,Nay,0.0,0.0,,0.5417
257297,Nay,1.0,0.0,,
257302,Nay,0.0,0.0,,0.1667
257309,Nay,0.0,0.0,0.0,0.0833
257311,Nay,0.0,0.0,,0.375
257313,Nay,0.0,0.0,,
257315,Nay,,,,
257317,Nay,0.0,0.0,,
257333,Nay,0.0,0.0,0.0,0.1667
257338,Nay,0.0,0.0,,
257340,Nay,0.0,0.0,,
257341,Nay,0.0,0.0,0.0,0.1667
257345,Nay,0.0,0.0,,
257349,Nay,0.0,0.0,,
257351,Nay,0.0,0.0,0.0,0.0417
257352,Nay,0.0,0.0,,0.0417
257355,Nay,0.0,0.0,,
257362,Nay,0.0,0.0,,
257368,Nay,0.0,0.0,,0.75
257373,Nay,0.0,0.0,,0.1667
257379,Nay,0.0,0.0,,0.0417
257380,Nay,0.0,0.0,,
257381,Nay,0.0,0.0,0.0,0.1667
257382,Nay,0.0,0.0,,
257387,Nay,0.0,3.0,0.0,0.3333
257391,Nay,0.0,0.0,,
257396,Nay,0.0,0.0,0.0,0.1667
257397,Nay,0.0,0.0,,
257400,Nay,0.0,0.0,0.0,0.1667
257402,Nay,0.0,0.0,,0.3333
257404,Nay,0.0,0.0,0.4270000000000001,0.0417
257405,Nay,0.0,0.0,,0.1667
257407,Nay,0.0,0.0,,
257410,Nay,0.0,0.0,,0.0833
257414,Nay,0.0,0.0,,
257415,Nay,0.0,0.0,,
257416,Nay,0.0,0.0,,0.0
257428,Nay,0.0,0.0,,
257430,Nay,0.0,0.0,,
257434,Nay,0.0,0.0,,0.0417
257438,Nay,0.0,0.0,0.0,0.1667
257443,Nay,0.0,0.0,0.0,0.0417
257447,Nay,0.0,0.0,,
257451,Nay,0.0,0.0,0.0078,0.1667
257454,Nay,0.0,0.0,,0.375
257456,Nay,0.0,0.0,,
257460,Nay,0.0,0.0,,
257462,Nay,0.0,0.0,,0.3333
257464,Nay,0.0,3.0,0.1203,0.6667
257465,Nay,,,,
257468,Nay,,,,
257469,Nay,0.0,0.0,,
257471,Nay,0.0,1.0,,0.1667
257472,Nay,,,,0.1667
257484,Nay,0.0,0.0,,0.125
257490,Nay,0.0,0.0,,0.1667
257496,Nay,0.0,0.0,,
257497,Nay,,,,0.3333
257499,Nay,0.0,0.0,,
257501,Nay,0.0,0.0,,
257502,Nay,,,0.0039,0.1667
257504,Nay,0.0,0.0,,
257510,Nay,0.0,0.0,,
257516,Nay,0.0,0.0,,
257529,Nay,0.0,0.0,,
257531,Nay,0.0,0.0,0.0,0.3333
257533,Nay,0.0,0.0,,0.1667
257536,Nay,0.0,0.0,0.0,0.1667
257539,Nay,0.0,0.0,,
257542,Nay,0.0,0.0,,
257544,Nay,0.0,0.0,0.0039,0.1667
257547,Nay,0.0,1.0,,0.3333
257549,Nay,0.0,1.0,,
257553,Nay,0.0,0.0,,
257554,Nay,0.0,0.0,0.0,0.3333
257556,Nay,,,0.0,0.1667
257561,Nay,0.0,0.0,0.0155,0.1667
257566,Nay,0.0,0.0,,
257568,Nay,,,0.0039,0.3333
257569,Nay,0.0,1.0,,
257580,Nay,,,,
257581,Nay,0.0,0.0,,0.3333
257591,Nay,0.0,0.0,,0.1667
257593,Nay,0.0,1.0,0.0,0.1667
257595,Nay,0.0,0.0,0.0,0.1667
257598,Nay,0.0,0.0,0.0039,0.0417
257611,Nay,0.0,0.0,0.0155,0.1667
257612,Nay,0.0,0.0,,
257613,Nay,0.0,0.0,0.0,0.1667
257615,Nay,,,,
257621,Nay,,,,
257625,Nay,0.0,0.0,,
257626,Nay,0.0,0.0,0.0039,0.1667
257628,Nay,0.0,0.0,,0.1667
257630,Nay,,,,0.0417
257631,Nay,0.0,0.0,0.0,0.1667
257640,Nay,0.0,3.0,0.0039,0.0417
257641,Nay,0.0,0.0,,
257645,Nay,,,,0.1667
257658,Nay,0.0,0.0,,
257659,Nay,0.0,1.0,,0.3333
257661,Nay,0.0,0.0,,0.0417
257662,Nay,0.0,0.0,,
257668,Nay,0.0,0.0,,
257673,Nay,0.0,0.0,,
257674,Nay,0.0,0.0,,
257675,Nay,0.0,0.0,,
257682,Nay,0.0,0.0,,
257683,Nay,0.0,0.0,,
257685,Nay,0.0,0.0,0.0,0.0417
257687,Nay,0.0,1.0,,0.1667
257691,Nay,0.0,0.0,,
257693,Nay,0.0,0.0,0.0,0.0417
257695,Nay,0.0,0.0,,
257696,Nay,0.0,1.0,,
257698,Nay,0.0,0.0,,
257699,Nay,0.0,1.0,,
257709,Nay,0.0,1.0,0.0,0.1667
257721,Nay,0.0,0.0,,0.4167
257723,Nay,0.0,0.0,0.0078,0.3333
257727,Nay,0.0,0.0,,
257734,Nay,0.0,0.0,0.0039,0.3333
257741,Nay,0.0,0.0,,
257744,Nay,0.0,0.0,,
257745,Nay,,,0.0,0.1667
257746,Nay,0.0,0.0,0.0116,0.3333
257749,Nay,0.0,0.0,,0.0417
257750,Nay,0.0,0.0,,
257753,Nay,0.0,0.0,,
257754,Nay,0.0,0.0,,
257756,Nay,0.0,0.0,,0.0417
257757,Nay,0.0,0.0,0.0,0.1667
257758,Nay,0.0,0.0,,
257769,Nay,0.0,0.0,,
257772,Nay,0.0,0.0,,0.1667
257774,Nay,0.0,0.0,,
257780,Nay,0.0,1.0,0.0097,0.3333
257784,Nay,0.0,0.0,0.0,0.1667
257787,Nay,0.0,1.0,0.0058,0.3333
257788,Nay,0.0,1.0,,0.3333
257791,Nay,0.0,0.0,,
257795,Nay,0.0,0.0,0.0,0.1667
257808,Nay,,,,
257812,Nay,0.0,1.0,,
257814,Nay,0.0,0.0,,
257816,Nay,1.0,0.0,0.0,0.0
257819,Nay,,,,
257824,Nay,0.0,0.0,,
257825,Nay,0.0,1.0,,0.1667
257826,Nay,0.0,0.0,0.0427,0.4583
257827,Nay,0.0,0.0,0.0,0.1667
257830,Nay,,,0.0116,0.2917
257833,Nay,0.0,1.0,0.0,0.0833
257834,Nay,0.0,0.0,,
257836,Nay,0.0,0.0,,
257838,Nay,0.0,0.0,0.0039,0.3333
257841,Nay,0.0,0.0,,
257846,Nay,0.0,0.0,,
257851,Nay,,,,0.3333
257853,Nay,,,,
257855,Nay,,,,
257857,Nay,,,0.0155,0.1667
257858,Nay,,,,
257860,Nay,0.0,0.0,0.0272,0.375
257864,Nay,0.0,1.0,,
257873,Nay,0.0,0.0,,
257878,Nay,0.0,0.0,,
257882,Nay,0.0,0.0,,0.0417
257884,Nay,0.0,0.0,,0.0417
257887,Nay,0.0,0.0,0.0116,0.1667
257898,Nay,,,0.0,0.0417
257902,Nay,0.0,0.0,,
257904,Nay,0.0,0.0,,
257909,Nay,,,0.0466,0.6667
257912,Nay,0.0,0.0,0.0,0.0833
257914,Nay,0.0,0.0,,
257918,Nay,0.0,1.0,,
257927,Nay,,,,0.0417
257928,Nay,0.0,0.0,,
257929,Nay,0.0,0.0,,0.0417
257938,Nay,0.0,6.0,0.0,0.3333
257943,Nay,0.0,0.0,,
257944,Nay,0.0,0.0,,
257946,Nay,0.0,0.0,,
257949,Nay,0.0,0.0,0.0155,0.625
257950,Nay,0.0,0.0,,
257959,Nay,0.0,0.0,0.0,0.0417
257962,Nay,,,0.0116,0.1667
257964,Nay,0.0,0.0,,0.3333
257965,Nay,0.0,0.0,,
257974,Nay,0.0,0.0,,0.0833
257975,Nay,0.0,0.0,,
257979,Nay,0.0,1.0,,
257980,Nay,,,,
257981,Nay,0.0,0.0,,
257982,Nay,0.0,1.0,,
257983,Nay,,,0.0,0.3333
257985,Nay,0.0,0.0,0.0039,0.3333
257990,Nay,0.0,0.0,,
257994,Nay,0.0,0.0,,
257997,Nay,0.0,0.0,,
257998,Nay,1.0,1.0,0.0,0.0417
257999,Nay,0.0,1.0,,
258000,Nay,0.0,0.0,,
258004,Nay,0.0,0.0,,0.6667
258006,Nay,0.0,0.0,,
258007,Nay,0.0,0.0,,0.3333
258011,Nay,,,,
258016,Nay,,,,
258018,Nay,0.0,0.0,,
258023,Nay,0.0,0.0,,
258024,Nay,0.0,0.0,,0.1667
258026,Nay,0.0,0.0,0.0039,0.3333
258030,Nay,0.0,0.0,0.0194,0.6667
258035,Nay,0.0,0.0,,0.1667
258042,Nay,0.0,0.0,0.0,0.1667
258045,Nay,,,,
258046,Nay,0.0,0.0,0.0078,0.375
258047,Nay,0.0,0.0,,
258055,Nay,0.0,2.0,0.0,0.3333
258059,Nay,0.0,0.0,,
258062,Nay,,,,
258069,Nay,0.0,0.0,0.0,0.1667
258072,Nay,0.0,0.0,0.0078,0.1667
258073,Nay,0.0,0.0,,
258075,Nay,0.0,0.0,,
258082,Nay,,,,
258083,Nay,0.0,0.0,,
258084,Nay,0.0,0.0,0.0,0.1667
258085,Nay,0.0,0.0,,
258088,Nay,0.0,1.0,,
258097,Nay,0.0,0.0,,
258098,Nay,0.0,0.0,,0.3333
258099,Nay,0.0,0.0,0.0,0.1667
258100,Nay,0.0,0.0,,
258110,Nay,0.0,0.0,0.0,0.2083
258116,Nay,0.0,0.0,0.0,0.1667
258119,Nay,,,0.0,0.4583
258125,Nay,0.0,0.0,,
258126,Nay,0.0,0.0,,
258129,Nay,0.0,0.0,,
258136,Nay,0.0,3.0,,
258138,Nay,0.0,0.0,,
258146,Nay,0.0,0.0,1.0,0.3333
258150,Nay,0.0,0.0,0.0194,0.375
258152,Nay,0.0,0.0,,
258155,Nay,0.0,1.0,,
258158,Nay,0.0,0.0,0.0,0.1667
258159,Nay,0.0,1.0,,
258161,Nay,,,0.0,0.1667
258162,Nay,0.0,0.0,0.0,0.0417
258165,Nay,0.0,0.0,0.0058,0.0833
258168,Nay,0.0,0.0,,
258170,Nay,0.0,0.0,0.0078,0.125
258175,Nay,0.0,0.0,,
258178,Nay,,,,0.1667
258181,Nay,1.0,0.0,,
258189,Nay,0.0,0.0,,
258199,Nay,0.0,4.0,,0.1667
258203,Nay,0.0,0.0,0.0,0.3333
258209,Nay,0.0,0.0,,
258212,Nay,0.0,0.0,,
258213,Nay,0.0,1.0,0.0,0.0417
258216,Nay,0.0,0.0,,
258219,Nay,0.0,0.0,,
258228,Nay,0.0,0.0,0.0097,0.1667
258230,Nay,0.0,0.0,0.0,0.125
258234,Nay,0.0,0.0,,
258237,Nay,0.0,0.0,,0.0417
258239,Nay,0.0,2.0,0.0,0.3333
258242,Nay,0.0,0.0,,
258246,Nay,0.0,1.0,,
258247,Nay,0.0,3.0,0.0,0.1667
258248,Nay,0.0,0.0,,0.125
258253,Nay,0.0,0.0,,0.0417
258257,Nay,0.0,1.0,0.0,0.1667
258258,Nay,0.0,1.0,0.0388,0.0417
258263,Nay,0.0,0.0,,
258265,Nay,,,,
258266,Nay,0.0,1.0,,0.1667
258269,Nay,0.0,0.0,,
258274,Nay,0.0,0.0,,0.0417
258275,Nay,,,0.0,0.0
258283,Nay,0.0,0.0,,
258287,Nay,,,,
258288,Nay,0.0,0.0,,
258289,Nay,0.0,0.0,,
258290,Nay,0.0,1.0,,
258291,Nay,,,,
258294,Nay,0.0,0.0,0.0,0.3333
258299,Nay,0.0,0.0,0.0,0.1667
258304,Nay,0.0,0.0,,0.1667
258306,Nay,0.0,0.0,,
258308,Nay,0.0,0.0,,0.0833
258314,Nay,0.0,0.0,,0.2083
258318,Nay,,,,
258320,Nay,0.0,1.0,,
258323,Nay,0.0,0.0,0.0039,0.375
258328,Nay,0.0,1.0,,0.1667
258331,Nay,0.0,0.0,,0.1667
258333,Nay,0.0,0.0,,0.3333
258337,Nay,0.0,0.0,,
258341,Nay,0.0,1.0,,
258356,Nay,0.0,0.0,,0.1667
258357,Nay,0.0,0.0,,
258361,Nay,0.0,0.0,,
258365,Nay,0.0,0.0,,
258372,Nay,0.0,0.0,,0.2083
258374,Nay,0.0,2.0,0.0,0.1667
258379,Nay,0.0,0.0,,
258380,Nay,0.0,0.0,,
258391,Nay,,,0.0116,0.1667
258394,Nay,0.0,1.0,,
258399,Nay,0.0,0.0,,0.3333
258405,Nay,0.0,0.0,,
258417,Nay,,,,
258418,Nay,,,0.0,0.5417
258419,Nay,0.0,0.0,,
258420,Nay,,,,0.3333
258421,Nay,0.0,1.0,,0.125
258423,Nay,,,,
258427,Nay,0.0,0.0,,
258431,Nay,0.0,0.0,,
258437,Nay,1.0,0.0,,
258439,Nay,0.0,0.0,,
258440,Nay,0.0,1.0,,
258441,Nay,1.0,0.0,0.0,0.0417
258442,Nay,0.0,0.0,0.0039,0.1667
258444,Nay,0.0,0.0,,
258445,Nay,0.0,0.0,,
258447,Nay,0.0,0.0,,0.3333
258448,Nay,0.0,0.0,0.0272,0.1667
258450,Nay,0.0,0.0,0.0,0.1667
258453,Nay,0.0,1.0,,0.3333
258456,Nay,0.0,0.0,,
258457,Nay,0.0,0.0,0.0,0.1667
258460,Nay,0.0,0.0,,
258465,Nay,0.0,0.0,0.0,0.1667
258467,Nay,0.0,0.0,0.0,0.2083
258468,Nay,0.0,0.0,,0.1667
258477,Nay,0.0,0.0,0.0,0.0
258479,Nay,0.0,0.0,,
258480,Nay,0.0,0.0,,0.0417
258483,Nay,0.0,0.0,,0.375
258484,Nay,,,0.0,0.1667
258486,Nay,0.0,0.0,,0.1667
258491,Nay,0.0,0.0,,0.1667
258493,Nay,0.0,0.0,0.0116,0.3333
258495,Nay,0.0,0.0,0.0116,0.1667
258497,Nay,0.0,0.0,0.0,0.1667
258505,Nay,0.0,0.0,0.0,0.1667
258506,Nay,0.0,0.0,0.0,0.1667
258513,Nay,0.0,0.0,0.0155,0.375
258514,Nay,0.0,3.0,0.0097,0.375
258519,Nay,0.0,1.0,,
258521,Nay,0.0,0.0,0.0,0.1667
258525,Nay,,,0.0,
258526,Nay,0.0,0.0,0.0,0.0417
258528,Nay,0.0,0.0,0.0039,0.1667
258529,Nay,0.0,0.0,,
258530,Nay,0.0,0.0,,
258531,Nay,0.0,0.0,,0.1667
258533,Nay,0.0,0.0,,
258536,Nay,0.0,1.0,,
258542,Nay,0.0,0.0,0.0,0.1667
258557,Nay,,,,0.0417
258559,Nay,0.0,0.0,,0.4583
258570,Nay,0.0,0.0,,0.1667
258571,Nay,,,0.0097,0.0833
258572,Nay,0.0,0.0,0.0,0.1667
258577,Nay,,,,0.3333
258580,Nay,0.0,0.0,,0.1667
258584,Nay,0.0,0.0,,
258586,Nay,0.0,0.0,,
258589,Nay,,,,0.3333
258593,Nay,0.0,0.0,,
258594,Nay,0.0,1.0,,
258596,Nay,,,,
258599,Nay,0.0,0.0,,0.1667
258601,Nay,0.0,0.0,,
258608,Nay,0.0,0.0,0.0039,0.1667
258609,Nay,0.0,0.0,,
258618,Nay,0.0,1.0,,
258620,Nay,0.0,0.0,,
258625,Nay,,,,
258629,Nay,0.0,0.0,,
258630,Nay,0.0,0.0,,
258634,Nay,0.0,0.0,0.0,0.3333
258641,Nay,0.0,0.0,,
258646,Nay,0.0,0.0,,
258647,Nay,,,,
258649,Nay,,,0.0,0.1667
258654,Nay,0.0,1.0,,
258659,Nay,0.0,0.0,0.0388,0.6667
258664,Nay,0.0,0.0,0.0058,0.375
258667,Nay,0.0,0.0,0.0,0.1667
258668,Nay,,,,0.0833
258669,Nay,0.0,0.0,,
258678,Nay,0.0,0.0,,0.1667
258689,Nay,0.0,0.0,,
258691,Nay,0.0,2.0,,
258694,Nay,,,,
258698,Nay,0.0,1.0,0.0039,0.1667
258703,Nay,0.0,0.0,,0.3333
258709,Nay,0.0,0.0,,
258712,Nay,0.0,4.0,,
258716,Nay,0.0,1.0,,
258717,Nay,0.0,0.0,,0.1667
258726,Nay,0.0,0.0,,0.0417
258728,Nay,,,0.0,0.1667
258730,Nay,0.0,0.0,0.0,0.3333
258736,Nay,0.0,1.0,,0.1667
258737,Nay,0.0,0.0,,
258749,Nay,0.0,0.0,0.0,0.125
258754,Nay,0.0,0.0,0.0039,0.1667
258759,Nay,0.0,1.0,,0.1667
258761,Nay,,,,0.6667
258765,Nay,,,,0.0417
258778,Nay,0.0,0.0,0.0,0.125
258779,Nay,0.0,1.0,,
258785,Nay,0.0,0.0,,0.1667
258786,Nay,0.0,1.0,,
258787,Nay,0.0,1.0,0.0,0.3333
258793,Nay,0.0,1.0,0.0,0.5
258798,Nay,0.0,1.0,,0.3333
258799,Nay,0.0,0.0,0.0,0.0417
258803,Nay,0.0,0.0,,
258804,Nay,,,,0.1667
258805,Nay,0.0,0.0,,
258806,Nay,0.0,0.0,0.0,0.0417
258809,Nay,0.0,0.0,,
258810,Nay,0.0,0.0,,
258814,Nay,,,,0.1667
258821,Nay,0.0,0.0,,
258824,Nay,,,,0.1667
258825,Nay,0.0,0.0,0.0155,0.1667
258838,Nay,0.0,0.0,0.0155,0.3333
258848,Nay,0.0,1.0,0.0388,0.375
258866,Nay,0.0,0.0,,0.1667
258867,Yay,0.0,0.0,,
258868,Nay,0.0,0.0,,
258871,Nay,0.0,0.0,,
258872,Nay,0.0,0.0,0.0,0.3333
258877,Nay,0.0,2.0,,
258878,Nay,0.0,0.0,,
258886,Nay,0.0,0.0,,0.1667
258891,Nay,0.0,0.0,,
258892,Nay,,,0.0,0.1667
258895,Nay,0.0,0.0,,
258897,Nay,0.0,0.0,,
258900,Nay,0.0,0.0,0.0,0.1667
258901,Nay,0.0,0.0,0.0039,0.1667
258902,Nay,0.0,0.0,,
258903,Nay,0.0,0.0,,
258906,Nay,0.0,1.0,0.0,0.3333
258911,Nay,0.0,0.0,,
258913,Nay,0.0,0.0,,
258914,Nay,0.0,1.0,0.0,0.0417
258919,Nay,0.0,0.0,,
258927,Nay,0.0,0.0,,
258928,Nay,0.0,0.0,0.0,0.1667
258933,Nay,0.0,0.0,0.0311,0.1667
258934,Nay,0.0,0.0,,0.1667
258946,Nay,0.0,0.0,,0.0
258952,Nay,0.0,0.0,,
258957,Nay,0.0,0.0,,
258959,Nay,0.0,0.0,,
258960,Nay,0.0,0.0,,
258962,Nay,0.0,0.0,,
258968,Nay,0.0,0.0,,
258969,Nay,0.0,0.0,,
258976,Nay,0.0,0.0,,0.0417
258978,Nay,0.0,5.0,,
258981,Nay,0.0,0.0,,0.3333
258984,Nay,0.0,0.0,,0.0
258988,Nay,0.0,0.0,0.0039,0.1667
258990,Nay,0.0,3.0,,0.1667
258993,Nay,0.0,0.0,,0.1667
258994,Nay,0.0,3.0,0.0233,0.1667
259006,Nay,0.0,1.0,,
259014,Nay,0.0,0.0,0.0,0.1667
259026,Nay,0.0,1.0,,
259027,Nay,,,,0.1667
259028,Nay,0.0,0.0,,
259029,Nay,1.0,0.0,,
259033,Nay,0.0,0.0,,
259035,Nay,0.0,1.0,,0.3333
259036,Nay,0.0,1.0,0.0,0.1667
259038,Nay,0.0,0.0,0.0,0.1667
259042,Nay,0.0,0.0,,
259043,Nay,0.0,0.0,,0.1667
259045,Nay,0.0,0.0,0.0116,0.1667
259046,Nay,0.0,1.0,0.0155,0.125
259052,Nay,0.0,1.0,,
259053,Nay,0.0,0.0,,
259056,Nay,0.0,1.0,0.0039,0.3333
259057,Nay,,,,
259058,Nay,,,,
259059,Nay,0.0,0.0,,0.125
259068,Nay,0.0,5.0,,0.0833
259071,Nay,0.0,0.0,,0.0
259074,Nay,0.0,0.0,,0.1667
259075,Nay,0.0,0.0,,
259076,Nay,0.0,0.0,,
259077,Nay,0.0,0.0,,
259079,Nay,0.0,0.0,,
259085,Nay,0.0,0.0,0.0,0.1667
259086,Nay,0.0,1.0,,
259087,Nay,0.0,0.0,0.0,0.1667
259091,Nay,,,0.0039,0.1667
259092,Nay,0.0,1.0,0.0,0.0833
259094,Nay,0.0,0.0,,
259098,Nay,0.0,1.0,0.0,0.3333
259103,Nay,0.0,0.0,0.0,0.1667
259104,Nay,0.0,0.0,0.0,0.3333
259105,Nay,0.0,0.0,,
259113,Nay,0.0,0.0,,
259121,Nay,0.0,0.0,0.0233,0.6667
259126,Nay,,,,0.5417
259128,Nay,,,,
259140,Nay,,,0.0,0.1667
259143,Nay,0.0,0.0,,
259144,Nay,0.0,0.0,0.0,0.375
259149,Nay,0.0,0.0,,0.0417
259152,Nay,,,,
259155,Nay,,,,0.375
259159,Nay,0.0,0.0,0.0116,0.1667
259160,Nay,0.0,1.0,,
259165,Nay,0.0,1.0,0.0,0.125
259166,Nay,0.0,0.0,0.0,0.3333
259167,Nay,0.0,1.0,,0.125
259170,Nay,,,,
259171,Nay,0.0,0.0,0.0311,0.1667
259172,Nay,0.0,0.0,0.0,0.3333
259174,Nay,0.0,0.0,,0.0417
259175,Nay,0.0,0.0,,
259180,Nay,0.0,0.0,,
259181,Nay,0.0,0.0,,0.125
259184,Nay,,,0.0116,0.1667
259185,Nay,0.0,1.0,,
259186,Nay,0.0,0.0,,
259187,Nay,0.0,0.0,,
259188,Nay,,,0.0116,0.1667
259189,Nay,,,,
259191,Nay,0.0,0.0,,
259192,Nay,,,,0.0417
259193,Nay,0.0,0.0,0.0019,0.3333
259195,Nay,0.0,0.0,0.0039,0.3333
259199,Nay,0.0,0.0,,
259200,Nay,0.0,0.0,0.0,0.0417
259202,Nay,,,0.0039,0.1667
259203,Nay,0.0,0.0,,
259205,Nay,0.0,0.0,0.0,0.1667
259207,Nay,0.0,0.0,0.0,0.0833
259208,Nay,0.0,0.0,0.0039,0.0833
259214,Nay,0.0,0.0,,0.1667
259215,Nay,0.0,0.0,0.0,0.0417
259216,Nay,0.0,0.0,,
259217,Nay,0.0,0.0,,
259220,Nay,0.0,0.0,,
259221,Nay,0.0,1.0,0.0,0.3333
259225,Nay,0.0,0.0,0.0,0.375
259226,Nay,0.0,0.0,,
259232,Nay,0.0,0.0,0.0,0.3333
259239,Nay,0.0,0.0,,
259241,Nay,,,,
259242,Nay,0.0,0.0,,0.125
259243,Nay,0.0,0.0,,
259250,Nay,0.0,0.0,0.0,0.1667
259251,Nay,,,,
259253,Nay,0.0,0.0,,
259259,Nay,0.0,0.0,,0.1667
259260,Nay,0.0,0.0,,0.0417
259266,Nay,1.0,0.0,,
259271,Nay,0.0,0.0,0.0155,0.3333
259273,Nay,,,,
259287,Nay,0.0,0.0,,
259294,Nay,0.0,0.0,0.0,0.3333
259295,Nay,,,,
259297,Nay,0.0,0.0,,0.1667
259305,Nay,0.0,0.0,,
259306,Nay,0.0,1.0,,
259307,Nay,0.0,0.0,,0.0417
259325,Nay,0.0,0.0,0.0078,0.1667
259326,Nay,0.0,1.0,,
259332,Nay,0.0,0.0,,0.1667
259333,Nay,0.0,0.0,,0.0417
259348,Nay,0.0,0.0,,0.3333
259351,Nay,0.0,0.0,,
259352,Nay,0.0,0.0,,
259359,Nay,,,,0.3333
259363,Nay,0.0,0.0,,
259366,Nay,0.0,0.0,,0.1667
259369,Nay,0.0,1.0,,
259379,Nay,0.0,0.0,,
259389,Nay,0.0,0.0,0.0039,0.0833
259390,Nay,0.0,1.0,,0.125
259395,Nay,0.0,0.0,,
259396,Nay,0.0,0.0,,
259400,Nay,0.0,0.0,,
259408,Nay,0.0,0.0,,
259410,Nay,,,,
259412,Nay,0.0,1.0,0.0,0.3333
259413,Nay,,,0.0039,0.1667
259425,Nay,0.0,0.0,,0.1667
259435,Nay,0.0,0.0,,
259436,Nay,0.0,0.0,,
259440,Nay,0.0,0.0,,
259442,Nay,0.0,0.0,,
259443,Nay,0.0,1.0,,
259445,Nay,0.0,0.0,,
